time,body_id,mass,x,y,z,vx,vy,vz
1150000.0,6,6.226357146557448e+24,-367259948.8986223,59955740.6023973,-652626720.2898502,1133.2234102935627,-2531.029423762702,-777.0727357654362
1150000.0,7,8.465520410768719e+24,-145145537.83508402,160709666.16362566,-1154140438.7828467,-542.3833097693816,192.2772415332625,-2111.491892409204
1150000.0,8,6.293250332675079e+24,-263288988.55035448,150144849.74733981,-925885907.6558088,857.0266282626496,-229.04207566110378,-2119.5618296607026
1150000.0,9,9.6333450285479e+24,-238284108.7943051,-88729000.71453252,-978398826.5693539,-725.6046963485727,-197.70517216528722,137.0201337995993
1160000.0,0,1.554118165150887e+23,-1823251406.4810252,248432776.62007788,-1097785360.4381042,-179.05912945532876,469.56779592464477,-565.9236845190319
1160000.0,1,2.6523384296295672e+23,-260158608.60866988,31186621.326268308,-683668840.3345872,-1402.7338160952875,2519.18371588969,-1371.8995815991605
1160000.0,2,9.406705410554697e+24,-521786021.7426183,804620999.4632592,-602922409.1964501,-2152.1348047569954,1228.2932123214441,-276.3518531669622
1160000.0,3,3.358963612509865e+24,-263213339.4687889,46750227.62313828,-865124663.1657875,3046.8657360957377,1863.448787728706,-1354.3098938925023
1160000.0,4,7.418048871488694e+24,-116750057.3753824,219563562.2591413,64386135.182702094,251.99203576223127,-164.94260571379775,1838.224203291165
1160000.0,5,3.685693586328256e+24,-286007114.75916505,162768319.04183486,-663345660.9706819,-705.3524384612525,-368.4916705608018,-29.876249136941702
1160000.0,6,6.226357146557448e+24,-355228316.72230333,35174649.399250895,-661095539.6520525,1269.665218094864,-2422.5626323423357,-915.4074063007006
1160000.0,7,8.465520410768719e+24,-150887420.60917324,162362299.81117892,-1174572376.9410641,-605.0086222772953,138.88945817975105,-1974.181050827413
1160000.0,8,6.293250332675079e+24,-254672289.56703615,146858763.78974056,-946840572.5896598,867.3191188427911,-432.04142458984626,-2067.455025624829
1160000.0,9,9.6333450285479e+24,-245637867.18449813,-89769009.16721168,-976650049.1897762,-742.4220524403344,-8.391226173557966,212.1186040752618
1170000.0,0,1.554118165150887e+23,-1824977270.7895823,253127866.94690874,-1103431000.525561,-166.12331598151926,469.45041725979775,-563.207876285904
1170000.0,1,2.6523384296295672e+23,-276643077.8560817,56797837.20275616,-697475394.8497208,-1900.1137182610985,2552.3915084008263,-1365.3694463897375
1170000.0,2,9.406705410554697e+24,-543242702.4689314,816741440.8213186,-605723550.7948784,-2139.2106933358987,1196.1818396040971,-283.8184989008794
1170000.0,3,3.358963612509865e+24,-232849401.2192625,65743486.27751458,-879780157.8160775,3008.3774098495815,1932.3430517143815,-1588.2739716885176
1170000.0,4,7.418048871488694e+24,-114266667.0035954,217911786.07433528,82619195.29367217,244.78131703494063,-165.42595121222953,1808.672399970565
1170000.0,5,3.685693586328256e+24,-293359902.598946,158007476.734824,-664280006.416829,-757.3129365143304,-582.2608647792389,-157.97287867530318
1170000.0,6,6.226357146557448e+24,-341933433.2441025,11555447.9173555,-670916369.227008,1385.0156256921723,-2298.520455307239,-1048.0494453901463
1170000.0,7,8.465520410768719e+24,-157226137.69626233,163497341.61598784,-1193608926.9668815,-661.6864762275301,88.502243152015,-1832.295806069612
1170000.0,8,6.293250332675079e+24,-245905149.03930572,141442925.06461313,-967135487.4811901,889.1043864074592,-653.1304519940318,-1985.3298736443262
1170000.0,9,9.6333450285479e+24,-253073876.6676181,-88870688.69669883,-974180838.697868,-741.6836096827474,188.72869731107698,279.92589811453166
1180000.0,0,1.554118165150887e+23,-1826574048.7028372,257821791.36333328,-1109049581.2591913,-153.24080402955212,469.3349788747133,-560.5112317347239
1180000.0,1,2.6523384296295672e+23,-297372357.00086,81569000.79115614,-710647483.167156,-2179.6097595992624,2410.5502593673064,-1257.7605355697992
1180000.0,2,9.406705410554697e+24,-564570545.5992619,828551752.9024305,-608597689.3945267,-2126.379790665414,1166.2279311917903,-290.95494752532903
1180000.0,3,3.358963612509865e+24,-203407316.18747297,85326593.17196679,-897113171.3265977,2860.9164331481766,1978.6348212566388,-1889.039996939553
1180000.0,4,7.418048871488694e+24,-111852670.52790014,216254831.4695062,100564899.54060227,238.10414760708068,-165.9736792208119,1780.7320134448255
1180000.0,5,3.685693586328256e+24,-301020913.87859005,151159216.51513612,-666525017.4078958,-769.2848367256162,-785.3121555970569,-292.36112143254337
1180000.0,6,6.226357146557448e+24,-327643299.351191,-10765781.683443388,-682039475.2831041,1466.4141645902598,-2166.371850713224,-1175.5643821168499
1180000.0,7,8.465520410768719e+24,-164099568.10420722,164137457.8172211,-1211201517.0575414,-711.8088855286721,39.669247688867,-1685.3462033734695
1180000.0,8,6.293250332675079e+24,-236810801.98459858,133793767.97886468,-986415524.8644404,934.7673423071118,-874.4472494039338,-1863.864541748985
1180000.0,9,9.6333450285479e+24,-260415238.47916076,-85994446.55816251,-971092125.6519034,-723.9812368697493,385.93501462093354,335.6226432224248
1190000.0,0,1.554118165150887e+23,-1828042242.5616856,262514580.13321805,-1114641276.44099,-140.40548258482045,469.22367077105775,-557.830116515612
1190000.0,1,2.6523384296295672e+23,-319178398.40645194,105691430.58677132,-722197764.1652749,-2139.966626391303,2446.4719374417223,-1012.0817822239386
1190000.0,2,9.406705410554697e+24,-585770817.1691828,840072391.5314692,-611541633.8617761,-2113.7054665575215,1138.211748805111,-297.78360601808
1190000.0,3,3.358963612509865e+24,-175989631.73631132,105138808.65414682,-917720600.9650587,2605.854683409018,1970.8309011269944,-2236.845866047235
1190000.0,4,7.418048871488694e+24,-109502997.07219018,214592180.52799457,118238761.83187947,231.9079686345277,-166.5615773955111,1754.2847555434535
1190000.0,5,3.685693586328256e+24,-308664823.3896165,142346555.77023894,-670167963.4615082,-756.9307022869091,-974.1876019826238,-439.27363176479673
1190000.0,6,6.226357146557448e+24,-312712183.0610228,-31812417.41426266,-694417337.4953886,1515.5396856119926,-2045.4259086356003,-1300.2199926694034
1190000.0,7,8.465520410768719e+24,-171437272.63646474,164291575.4814456,-1227299258.772267,-754.3312324760186,-8.89556926184458,-1533.3935892691525
1190000.0,8,6.293250332675079e+24,-227108075.33963382,124052510.90660982,-1004300315.2747371,1010.5315564832111,-1065.9462773202947,-1709.072587407868
1190000.0,9,9.6333450285479e+24,-267508478.66550684,-81171399.34270689,-967508558.4741112,-692.555222699671,577.3499307097377,379.2453791710225
1200000.0,0,1.554118165150887e+23,-1829382294.8376427,267206286.21678683,-1120206221.8690777,-127.61153619873528,469.1188708695695,-555.1605975805654
1200000.0,1,2.6523384296295672e+23,-339418360.7677892,130468891.48363826,-729992535.0029995,-1874.0829218323702,2467.106824486396,-518.241603162346
1200000.0,2,9.406705410554697e+24,-606845319.870321,851321725.619744,-614552424.0581542,-2101.232071782962,1111.9348807724973,-304.32818828486353
1200000.0,3,3.358963612509865e+24,-151548920.5171724,124434546.15466486,-941832800.4523959,2273.4261952208894,1870.9831819797478,-2579.1321506638956
1200000.0,4,7.418048871488694e+24,-107213089.21300833,212923530.5464155,135655161.4716992,226.14280591446297,-167.1706315462285,1729.2216299512543
1200000.0,5,3.685693586328256e+24,-316138121.1189933,131770508.43831971,-675372727.2661706,-737.399357915908,-1133.905999263048,-603.5096196583302
1200000.0,6,6.226357146557448e+24,-297400526.1464482,-51714706.200818606,-708062733.2040234,1543.733603153888,-1936.565106665966,-1430.4994345252378
1200000.0,7,8.465520410768719e+24,-179156657.68113947,163957197.2688978,-1241855309.1419666,-787.9026077666867,-58.152893194350696,-1377.1980096832003
1200000.0,8,6.293250332675079e+24,-216540914.41892475,112667626.16122699,-1020568487.8090686,1103.531733727973,-1199.883141004156,-1545.78015599526
1200000.0,9,9.6333450285479e+24,-274226216.40922546,-74478683.00617702,-963537346.6358241,-648.8599090216593,759.2575391609889,413.7489150096338
1210000.0,0,1.554118165150887e+23,-1830594592.0863726,271896987.88751936,-1125744513.330063,-114.85360487532759,469.02327436875333,-552.4986385092798
1210000.0,1,2.6523384296295672e+23,-356371952.77489144,153969359.38274953,-732832378.1761663,-1523.7983920904096,2193.792930082444,-96.28620973560025
1210000.0,2,9.406705410554697e+24,-627796215.426934,862316231.439609,-617627338.4155817,-2088.987558551394,1087.2168796407375,-310.612319925263
1210000.0,3,3.358963612509865e+24,-130593274.23212203,142245465.38693687,-969087451.7570522,1918.8807519891682,1677.8639894452992,-2857.3722707522998
1210000.0,4,7.418048871488694e+24,-104978872.17553852,211248748.4540078,152827425.39683324,220.76227819767612,-167.78565507138302,1705.440789776878
1210000.0,5,3.685693586328256e+24,-323392253.3323216,119813272.13495572,-682215610.8531759,-711.2463838519942,-1251.6908316330303,-761.7086828963761
1210000.0,6,6.226357146557448e+24,-281894077.38738406,-70561036.28732747,-723069076.4682509,1554.6533719739098,-1832.905284026691,-1573.304898506741
1210000.0,7,8.465520410768719e+24,-187161234.38092425,163124776.2454476,-1254833834.7402916,-811.1560758469599,-108.52157570664212,-1218.1721136946157
1210000.0,8,6.293250332675079e+24,-205082040.2108923,100267851.5602236,-1035282214.5559095,1183.1392438895155,-1270.0566558621013,-1401.8962571803277
1210000.0,9,9.6333450285479e+24,-280440808.40715384,-66032899.38836988,-959252069.3610842,-591.535254494933,926.9019914324742,442.63659928895964
1220000.0,0,1.554118165150887e+23,-1831679469.470383,276586791.90695107,-1131256206.5046356,-102.12675779944254,468.9398657625385,-549.8402821252687
1220000.0,1,2.6523384296295672e+23,-370234728.2422895,174116948.91369954,-732843448.7652729,-1267.9469211634505,1842.6121421706569,57.4074155819244
1220000.0,2,9.406705410554697e+24,-648625875.8045028,873070667.1630322,-620763882.1701062,-2076.9865525510554,1063.8946186145515,-316.65747486792213
1220000.0,3,3.358963612509865e+24,-113076853.66683932,157812120.88990724,-998680131.6249752,1591.8296903698995,1430.4089236517034,-3046.042534471435
1220000.0,4,7.418048871488694e+24,-102796713.14918244,209567840.2426949,169767889.7339072,215.72450043034408,-168.3938210435038,1682.8457182019351
1220000.0,5,3.685693586328256e+24,-330311945.1406577,106804559.87438476,-690544852.9838631,-670.157556455952,-1348.2240059530145,-902.021001539505
1220000.0,6,6.226357146557448e+24,-266366266.8798474,-88362025.65204303,-739581051.5146954,1547.6889993090867,-1725.9356061428357,-1731.7372922648467
1220000.0,7,8.465520410768719e+24,-195342281.56296343,161783705.74505308,-1266215318.7897031,-823.0668003049525,-159.8002074434618,-1058.1061445481419
1220000.0,8,6.293250332675079e+24,-193017035.98418784,87430651.84223625,-1048710324.081454,1221.3974035355916,-1290.523319312253,-1288.8874123670616
1220000.0,9,9.6333450285479e+24,-286004315.7215467,-56013715.169490956,-954692689.1937853,-518.3333765761354,1072.325000509105,469.0454112646387
1230000.0,0,1.554118165150887e+23,-1832637214.8096747,281275835.7623096,-1136741318.4203982,-89.4264637221691,468.87177717590896,-547.1817664670646
1230000.0,1,2.6523384296295672e+23,-382032264.4399579,191064306.4755448,-732150272.6906514,-1103.1239584315963,1560.2790246224697,66.84901549589354
1230000.0,2,9.406705410554697e+24,-669336764.4729218,883598246.9585443,-623959760.8830029,-2065.233135689954,1041.822383991939,-322.482213801425
1230000.0,3,3.358963612509865e+24,-98593386.08951482,170824836.48594713,-1029747366.8644495,1313.4086580914582,1173.5028473976365,-3156.0755817573586
1230000.0,4,7.418048871488694e+24,-100663373.51241192,207880932.09232256,186487950.49925038,210.99254088631787,-168.9838282228606,1661.3450143322548
1230000.0,5,3.685693586328256e+24,-336753772.2756083,92871082.14344083,-700239265.4854659,-616.418709266142,-1437.6332862929964,-1037.0746789044151
1230000.0,6,6.226357146557448e+24,-251007246.51013657,-105037680.41452594,-757747651.831303,1520.4577660861537,-1606.2702486248018,-1903.189028090229
1230000.0,7,8.465520410768719e+24,-203583514.1390544,159928017.29184723,-1275998519.8027682,-823.1604662333544,-211.2994711620833,-898.8072243773163
1230000.0,8,6.293250332675079e+24,-180822667.22659734,74564864.02155614,-1061146379.9692738,1209.1897895170723,-1278.151112275766,-1201.9579851752328
1230000.0,9,9.6333450285479e+24,-290752944.51823276,-44692378.71204765,-949872183.1471522,-428.7319298941538,1185.7227225294544,495.06272782616503
1240000.0,0,1.554118165150887e+23,-1833468073.029127,285964288.26989746,-1142199829.6318626,-76.7487039931937,468.8221118391919,-544.5195617660942
1240000.0,1,2.6523384296295672e+23,-392461812.43451,205550557.84845057,-731677311.7527122,-988.8909015694014,1346.726802024064,22.63817860397948
1240000.0,2,9.406705410554697e+24,-689931342.3115566,893910813.5489454,-627212850.7059056,-2053.723089170163,1020.8715529626119,-328.1020744237041
1240000.0,3,3.358963612509865e+24,-86656179.23676711,181342960.0064478,-1061624725.9353065,1080.9019246028306,934.369354639696,-3212.327440693416
1240000.0,4,7.418048871488694e+24,-98575959.79256439,206188256.90150997,202998118.3926789,206.53422347410444,-169.54563765922597,1640.853122547942
1240000.0,5,3.685693586328256e+24,-342609709.6303877,78066714.12529048,-711306992.8452035,-553.2962077727343,-1522.4885626932787,-1178.3012644945047
1240000.0,6,6.226357146557448e+24,-236029937.63380733,-120419677.08850704,-777656274.3130225,1471.2910869254354,-1466.2864431501212,-2077.914192229692
1240000.0,7,8.465520410768719e+24,-211766568.4924929,157560045.21825528,-1284199182.2860627,-811.4701030520866,-262.09377561641355,-741.835563269339
1240000.0,8,6.293250332675079e+24,-168974557.14543098,61940547.95642029,-1072805552.1700246,1154.3713629147753,-1243.5430267108457,-1132.1448199907638
1240000.0,9,9.6333450285479e+24,-294534031.40383065,-32429561.044760533,-944792935.3320173,-325.6510699914772,1259.8921594992796,520.5321069287548
1250000.0,0,1.554118165150887e+23,-1834172252.1546793,290652348.43717897,-1147631686.6292162,-64.09014276667708,468.79378072811426,-541.8503890803537
1250000.0,1,2.6523384296295672e+23,-401898023.6600403,218152972.75430366,-731757831.838569,-901.6885827556977,1180.1356548147558,-40.526869554791375
1250000.0,2,9.406705410554697e+24,-710411996.4627869,904019008.007634,-630521167.619802,-2042.4463277410612,1000.9303775556413,-333.52948251389535
1250000.0,3,3.358963612509865e+24,-76864353.15027682,189602478.67309096,-1093888670.0530038,882.0430619665071,722.2528429359523,-3236.383222599957
1250000.0,4,7.418048871488694e+24,-96531878.6555038,204490140.73044434,219308079.35810152,202.32160863273901,-170.0707303019411,1621.2906556941741
1250000.0,5,3.685693586328256e+24,-347790233.72614837,62436944.00853195,-723855081.0284771,-481.14632590827875,-1602.5524756133354,-1334.6388833675835
1250000.0,6,6.226357146557448e+24,-221648004.60059544,-134289614.4215127,-799268029.0841656,1402.1206068277759,-1304.2255830573963,-2241.208389454043
1250000.0,7,8.465520410768719e+24,-219775155.05393136,154691502.21713388,-1290847027.3611474,-788.3411722134715,-311.27079499778796,-588.4305714268744
1250000.0,8,6.293250332675079e+24,-157827866.84724113,49745948.37659415,-1083824903.5632157,1071.4115880499785,-1193.1770258706695,-1073.228729024292
1250000.0,9,9.6333450285479e+24,-297243029.15124947,-19625918.016660966,-939471368.7074958,-215.71194237878595,1294.5159633581336,543.0397924301559
1260000.0,0,1.554118165150887e+23,-1834749930.6966712,295340242.9461479,-1153036804.4948785,-51.44821704650156,468.78939616030846,-539.1712519962156
1260000.0,1,2.6523384296295672e+23,-410544672.40998065,229253782.856582,-732508352.2072587,-829.5387681696362,1044.209728484764,-110.14283851909289
1260000.0,2,9.406705410554697e+24,-730780994.7715348,913932436.4262521,-633882836.8066036,-2031.3895054960503,981.9034584349207,-338.7739121218153
1260000.0,3,3.358963612509865e+24,-68946290.25767095,195875018.87318388,-1126291247.539487,704.2141758253807,536.3875961750751,-3241.66396982846
